Country/Territory,CodeName,1996,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Gambia, The",GMB,-1.274816751,-0.915815294,-1.064674616,#N/A,-0.670977175,-0.489668667,-0.674434602,-1.015846133,-0.89695102,-0.891591012,-0.865504742,-1.01221168,-1.075465202,-1.215479136,-1.287478089,-1.257354021,-1.267748713,-1.460070491,-1.261949301,-0.622271657,-0.197196752,#N/A
Guinea-Bissau,GNB,-0.972923279,-0.943927407,-0.638303697,#N/A,-0.658738375,-1.065574169,-0.842662632,-0.484425128,-0.628867745,-0.712383509,-0.715373099,-0.759197712,-0.822992742,-0.85343945,-1.325705886,-1.343436956,-0.850447953,-0.749625325,-0.734562874,-0.797027111,-0.666339874,#N/A
Equatorial Guinea,GNQ,-1.524699688,-1.561029911,-1.599229217,#N/A,-1.623729467,-1.663450122,-1.638940096,-1.683500171,-1.826265454,-1.887979507,-1.894067049,-1.806870341,-1.860195398,-1.899613738,-1.905040979,-1.969891191,-1.976544499,-2.000251055,-1.952545047,-1.974466681,-1.86452353,#N/A
Greece,GRC,1.003164291,1.103217363,1.013062,#N/A,1.04801929,1.156673908,1.191414952,1.097569346,0.965482771,0.983873904,0.92821151,0.891443729,0.897718072,0.820455015,0.700790524,0.687237501,0.618757248,0.651543677,0.668495119,0.70862329,0.857336581,#N/A
Grenada,GRD,0.614710569,0.724685133,0.715227902,#N/A,0.785680056,0.764794171,0.569066882,0.525194049,0.720976889,0.794786453,0.820473313,0.823061168,0.791172504,0.785192192,0.747502923,0.770249128,0.906140924,0.806058407,0.817035675,0.743430197,0.534432948,#N/A
Greenland,GRL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.245291352,1.282472491,1.276298761,1.290535688,1.278615117,1.276822448,1.273941755,1.279303908,1.294317722,1.305925131,#N/A
Guatemala,GTM,-0.235270128,-0.195095882,-0.285944521,#N/A,-0.358615816,-0.483628333,-0.324404269,-0.359379411,-0.168789566,-0.171275631,-0.201825619,-0.250002801,-0.303307742,-0.311964631,-0.356138647,-0.366542697,-0.337599128,-0.34640336,-0.291888893,-0.281271964,-0.342433751,#N/A
French Guiana,GUF,0.519981205,0.515573442,0.504824638,#N/A,0.453831792,0.489111543,0.503726006,0.404883742,0.314057976,0.28989318,0.30412963,1.074114203,1.116193891,1.089094281,1.124147177,1.146864057,1.276822448,1.273941755,1.279303908,1.294317722,1.305925131,#N/A
Guam,GUM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.597243965,0.654332519,0.548463166,0.972128868,0.967198193,0.963812232,0.767428935,0.784417808,0.800454021,0.783445895,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Guyana,GUY,0.254009694,0.390771747,0.464220554,#N/A,0.542352378,0.428198814,0.066932872,-0.228859812,0.091823734,0.100955956,0.112154983,0.092697904,0.066198118,0.029474288,-0.002288181,0.021231109,0.156029701,0.184077993,0.253539056,0.277213365,0.257583529,#N/A
"Hong Kong SAR, China",HKG,0.333626032,-0.106265157,-0.011973736,#N/A,0.190888628,0.449889958,0.562140465,0.620391667,0.508110166,0.476365209,0.44778803,0.479499847,0.514842212,0.57496798,0.639709473,0.725162983,0.535698533,0.514809549,0.377209246,0.427581429,0.468593001,#N/A
Honduras,HND,-0.222767293,-0.02243376,-0.098604575,#N/A,-0.162654772,-0.177857652,-0.340818167,-0.345806867,-0.139432818,-0.192796737,-0.294657081,-0.532957733,-0.503610969,-0.468656331,-0.469777703,-0.474935949,-0.409190774,-0.421752512,-0.439699173,-0.441741675,-0.508318186,#N/A
Croatia,HRV,-0.161426276,-0.292461693,0.510653853,#N/A,0.556711018,0.623684108,0.658320665,0.452612311,0.481493741,0.517976046,0.467806906,0.486277878,0.47642827,0.521082401,0.540830553,0.513741314,0.514940262,0.555507064,0.52451694,0.511416376,0.501964271,#N/A
Haiti,HTI,-0.689029872,-0.614243031,-0.733862698,#N/A,-1.180776,-1.200582743,-1.335517883,-1.231598139,-0.712554455,-0.612985611,-0.587012768,-0.657142878,-0.711512923,-0.749023736,-0.762743711,-0.7494452,-0.791107893,-0.798699319,-0.759447336,-0.736952424,-0.745483339,#N/A
Hungary,HUN,1.015237093,1.070460796,1.135266662,#N/A,1.15602231,1.167382121,1.149414063,1.175189376,1.015040755,1.041055679,0.965708435,0.909684956,0.894202769,0.836973131,0.749367654,0.737192869,0.553266287,0.559974253,0.401252329,0.365919024,0.318342388,#N/A
Indonesia,IDN,-0.923689842,-1.024469733,-0.270175904,#N/A,-0.271903306,-0.299386054,-0.255447388,-0.12192551,-0.084252529,-0.019804804,-0.011261522,-0.001040607,-0.037774231,-0.008531014,0.067612648,0.036121309,0.1539049,0.184858039,0.166678548,0.129881993,0.179736689,#N/A
India,IND,0.476563722,0.391242564,0.352063388,#N/A,0.426245898,0.454564899,0.399967372,0.413685679,0.437193722,0.453963935,0.462193102,0.460684627,0.443272382,0.435818583,0.399454206,0.432780147,0.413294047,0.427870214,0.440187365,0.385538399,0.378832668,#N/A
Ireland,IRL,1.382436991,1.355704904,1.408248782,#N/A,1.270815134,1.276466012,1.477552295,1.623854518,1.39654088,1.397141814,1.422590494,1.353574395,1.324431896,1.305360556,1.322521329,1.311735153,1.317501187,1.334673524,1.290975094,1.293332815,1.318750381,#N/A
"Iran, Islamic Rep.",IRN,-0.951336086,-0.857599556,-0.932390332,#N/A,-1.075241089,-1.253180027,-1.233033299,-1.282150984,-1.500558734,-1.554468393,-1.569738984,-1.581752419,-1.606162906,-1.583116174,-1.600212693,-1.608371854,-1.58074379,-1.513592601,-1.343074918,-1.299485683,-1.317931652,#N/A
